Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Datetime,,,,,
2025-06-27 04:35:00+00:00,1624.4000244140625,1624.5,1623.5,1623.800048828125,7714
2025-06-27 04:37:00+00:00,1623.5999755859375,1624.5999755859375,1622.9000244140625,1624.5,13575
2025-06-27 04:39:00+00:00,1621.4000244140625,1623.0999755859375,1621.4000244140625,1623.0999755859375,24757
2025-06-27 04:41:00+00:00,1623.5,1623.5,1621.4000244140625,1621.4000244140625,24026
2025-06-27 04:43:00+00:00,1623.5999755859375,1624.0,1623.199951171875,1623.199951171875,16933
2025-06-27 04:45:00+00:00,1623.5,1624.0,1623.5,1623.800048828125,8024
2025-06-27 04:47:00+00:00,1622.5,1623.9000244140625,1622.5,1623.5999755859375,18326
2025-06-27 04:49:00+00:00,1622.300048828125,1623.0,1622.199951171875,1622.5,9683
2025-06-27 04:51:00+00:00,1621.0999755859375,1622.4000244140625,1620.5,1622.0999755859375,34592
2025-06-27 04:53:00+00:00,1620.300048828125,1621.0999755859375,1620.199951171875,1620.9000244140625,12823
2025-06-27 04:55:00+00:00,1620.699951171875,1621.5,1620.199951171875,1620.300048828125,22011
2025-06-27 04:57:00+00:00,1619.5999755859375,1620.9000244140625,1619.5999755859375,1620.5,31872
2025-06-27 04:59:00+00:00,1619.199951171875,1619.9000244140625,1618.0999755859375,1619.5,28584
2025-06-27 05:01:00+00:00,1618.5999755859375,1619.699951171875,1618.5999755859375,1619.199951171875,16231
2025-06-27 05:03:00+00:00,1619.0,1620.0,1618.5999755859375,1619.0999755859375,17233
2025-06-27 05:05:00+00:00,1617.699951171875,1619.199951171875,1616.5,1619.199951171875,30826
2025-06-27 05:07:00+00:00,1617.5999755859375,1617.800048828125,1616.800048828125,1617.5999755859375,17607
2025-06-27 05:09:00+00:00,1616.4000244140625,1617.5999755859375,1616.4000244140625,1617.5,14697
2025-06-27 05:11:00+00:00,1616.5999755859375,1617.0999755859375,1616.0,1616.0999755859375,19819
2025-06-27 05:13:00+00:00,1616.300048828125,1617.4000244140625,1615.5999755859375,1616.5999755859375,26655
2025-06-27 05:15:00+00:00,1615.5,1616.199951171875,1615.0999755859375,1616.199951171875,23122
2025-06-27 05:17:00+00:00,1615.9000244140625,1615.9000244140625,1615.4000244140625,1615.5,18444
2025-06-27 05:19:00+00:00,1616.5,1617.0999755859375,1615.9000244140625,1615.9000244140625,23397
2025-06-27 05:21:00+00:00,1616.300048828125,1617.0,1616.199951171875,1616.4000244140625,18557
2025-06-27 05:23:00+00:00,1615.300048828125,1616.300048828125,1615.0999755859375,1616.300048828125,22402
2025-06-27 05:25:00+00:00,1615.5,1617.0,1615.0999755859375,1615.199951171875,22554
2025-06-27 05:27:00+00:00,1616.0,1616.9000244140625,1615.300048828125,1615.5,43269
2025-06-27 05:29:00+00:00,1616.5,1616.9000244140625,1615.699951171875,1616.0999755859375,19571
2025-06-27 05:31:00+00:00,1617.5,1618.0,1616.5,1616.9000244140625,21227
2025-06-27 05:33:00+00:00,1617.4000244140625,1618.0,1617.300048828125,1617.4000244140625,17096
2025-06-27 05:35:00+00:00,1617.300048828125,1617.699951171875,1617.0999755859375,1617.699951171875,11767
2025-06-27 05:37:00+00:00,1616.800048828125,1617.5,1616.699951171875,1617.0999755859375,25685
2025-06-27 05:39:00+00:00,1617.0999755859375,1617.4000244140625,1616.5,1616.699951171875,10031
2025-06-27 05:41:00+00:00,1616.9000244140625,1617.5,1616.5999755859375,1616.699951171875,16142
2025-06-27 05:43:00+00:00,1616.9000244140625,1617.5,1616.800048828125,1616.9000244140625,9894
2025-06-27 05:45:00+00:00,1616.0,1617.199951171875,1616.0,1616.800048828125,14284
2025-06-27 05:47:00+00:00,1617.0,1617.300048828125,1616.0,1616.0,16601
2025-06-27 05:49:00+00:00,1617.300048828125,1617.699951171875,1616.699951171875,1617.0999755859375,11859
2025-06-27 05:51:00+00:00,1617.5,1617.5999755859375,1617.0999755859375,1617.4000244140625,6319
2025-06-27 05:53:00+00:00,1617.800048828125,1618.0999755859375,1617.5,1617.5,12687
2025-06-27 05:55:00+00:00,1617.300048828125,1617.699951171875,1617.0,1617.699951171875,24955
2025-06-27 05:57:00+00:00,1617.0,1617.4000244140625,1617.0,1617.4000244140625,15957
2025-06-27 05:59:00+00:00,1615.800048828125,1617.0999755859375,1615.800048828125,1617.0999755859375,26947
2025-06-27 06:01:00+00:00,1614.800048828125,1616.300048828125,1614.5,1615.800048828125,37533
2025-06-27 06:03:00+00:00,1614.5,1615.4000244140625,1614.0999755859375,1614.5,18215
2025-06-27 06:05:00+00:00,1615.4000244140625,1615.5,1614.0999755859375,1614.5999755859375,20479
2025-06-27 06:07:00+00:00,1615.5,1615.9000244140625,1615.0999755859375,1615.5,6921
2025-06-27 06:09:00+00:00,1615.9000244140625,1615.9000244140625,1615.0999755859375,1615.4000244140625,4967
2025-06-27 06:11:00+00:00,1615.800048828125,1615.9000244140625,1615.699951171875,1615.9000244140625,7451
2025-06-27 06:13:00+00:00,1615.300048828125,1616.0,1615.300048828125,1615.5,5697
2025-06-27 06:15:00+00:00,1615.5,1615.9000244140625,1615.0,1615.5999755859375,9573
2025-06-27 06:17:00+00:00,1615.5999755859375,1615.9000244140625,1615.0,1615.5999755859375,6517
2025-06-27 06:19:00+00:00,1615.800048828125,1615.9000244140625,1614.800048828125,1615.5,18453
2025-06-27 06:21:00+00:00,1614.9000244140625,1615.9000244140625,1614.9000244140625,1615.9000244140625,12019
2025-06-27 06:23:00+00:00,1615.199951171875,1615.4000244140625,1614.4000244140625,1614.9000244140625,7277
2025-06-27 06:25:00+00:00,1615.800048828125,1615.800048828125,1614.5,1615.0,5182
2025-06-27 06:27:00+00:00,1615.0,1615.800048828125,1614.5,1615.800048828125,5676
2025-06-27 06:29:00+00:00,1615.0999755859375,1615.800048828125,1614.800048828125,1614.800048828125,7945
2025-06-27 06:31:00+00:00,1614.5999755859375,1615.300048828125,1614.300048828125,1614.9000244140625,6432
2025-06-27 06:33:00+00:00,1614.9000244140625,1615.199951171875,1614.300048828125,1615.0,5620
2025-06-27 06:35:00+00:00,1615.0999755859375,1615.0999755859375,1614.4000244140625,1614.800048828125,7059
2025-06-27 06:37:00+00:00,1615.0,1615.4000244140625,1614.5,1615.4000244140625,4897
2025-06-27 06:39:00+00:00,1615.9000244140625,1615.9000244140625,1614.5999755859375,1615.199951171875,8410
2025-06-27 06:41:00+00:00,1615.699951171875,1615.800048828125,1614.9000244140625,1615.5999755859375,9179
2025-06-27 06:43:00+00:00,1614.9000244140625,1615.5999755859375,1614.5,1615.0999755859375,7711
2025-06-27 06:45:00+00:00,1614.4000244140625,1615.0,1614.300048828125,1614.9000244140625,7348
2025-06-27 06:47:00+00:00,1615.300048828125,1615.9000244140625,1614.699951171875,1615.0,8440
2025-06-27 06:49:00+00:00,1614.5999755859375,1615.800048828125,1614.199951171875,1615.699951171875,14553
2025-06-27 06:51:00+00:00,1614.5,1614.699951171875,1614.0999755859375,1614.699951171875,19420
2025-06-27 06:53:00+00:00,1614.0,1614.5999755859375,1613.4000244140625,1614.4000244140625,28259
2025-06-27 06:55:00+00:00,1614.4000244140625,1614.4000244140625,1613.199951171875,1613.5,9313
2025-06-27 06:57:00+00:00,1614.5999755859375,1614.800048828125,1613.199951171875,1614.4000244140625,26882
2025-06-27 06:59:00+00:00,1614.199951171875,1614.9000244140625,1613.9000244140625,1614.5999755859375,17761
2025-06-27 07:01:00+00:00,1613.800048828125,1614.300048828125,1613.4000244140625,1614.0999755859375,26476
2025-06-27 07:03:00+00:00,1613.4000244140625,1613.800048828125,1612.199951171875,1613.699951171875,15684
2025-06-27 07:05:00+00:00,1614.0999755859375,1614.300048828125,1613.0999755859375,1613.300048828125,8670
2025-06-27 07:07:00+00:00,1613.4000244140625,1614.300048828125,1613.199951171875,1614.0999755859375,10503
2025-06-27 07:09:00+00:00,1613.699951171875,1614.0999755859375,1613.5999755859375,1613.699951171875,16132
2025-06-27 07:11:00+00:00,1615.5,1615.699951171875,1613.300048828125,1613.5,33011
2025-06-27 07:13:00+00:00,1615.300048828125,1616.0,1615.300048828125,1615.5,13724
2025-06-27 07:15:00+00:00,1615.199951171875,1615.5,1615.0,1615.5,33443
2025-06-27 07:17:00+00:00,1615.199951171875,1615.5999755859375,1615.0,1615.0999755859375,29834
2025-06-27 07:19:00+00:00,1615.0999755859375,1615.300048828125,1615.0,1615.199951171875,32778
2025-06-27 07:21:00+00:00,1615.0999755859375,1615.199951171875,1615.0,1615.0999755859375,45650
2025-06-27 07:23:00+00:00,1615.300048828125,1615.5,1615.0,1615.0999755859375,19500
2025-06-27 07:25:00+00:00,1614.0999755859375,1615.4000244140625,1613.800048828125,1615.4000244140625,45643
2025-06-27 07:27:00+00:00,1615.4000244140625,1615.9000244140625,1613.5,1614.0,23463
2025-06-27 07:29:00+00:00,1615.300048828125,1615.9000244140625,1615.0,1615.4000244140625,16249
2025-06-27 07:31:00+00:00,1615.0999755859375,1615.800048828125,1614.199951171875,1615.300048828125,72703
2025-06-27 07:33:00+00:00,1614.0999755859375,1615.199951171875,1613.5999755859375,1615.0999755859375,4269
2025-06-27 07:35:00+00:00,1613.300048828125,1614.199951171875,1613.199951171875,1613.9000244140625,8666
2025-06-27 07:37:00+00:00,1612.9000244140625,1613.300048828125,1612.9000244140625,1613.0,14456
2025-06-27 07:39:00+00:00,1613.0,1613.199951171875,1612.800048828125,1612.9000244140625,12798
2025-06-27 07:41:00+00:00,1613.0,1613.0999755859375,1612.800048828125,1613.0,12229
2025-06-27 07:43:00+00:00,1612.800048828125,1613.199951171875,1612.699951171875,1613.0,16330
2025-06-27 07:45:00+00:00,1612.699951171875,1613.5,1612.199951171875,1612.9000244140625,25105
2025-06-27 07:47:00+00:00,1612.800048828125,1613.4000244140625,1612.0999755859375,1612.699951171875,15692
2025-06-27 07:49:00+00:00,1613.199951171875,1613.199951171875,1612.0,1612.0,12157
2025-06-27 07:51:00+00:00,1613.0,1613.4000244140625,1612.5999755859375,1613.199951171875,16205
2025-06-27 07:53:00+00:00,1612.9000244140625,1613.800048828125,1612.9000244140625,1613.0,15084
2025-06-27 07:55:00+00:00,1613.800048828125,1613.800048828125,1612.800048828125,1612.9000244140625,12612
2025-06-27 07:57:00+00:00,1614.800048828125,1614.800048828125,1613.4000244140625,1613.9000244140625,17400
2025-06-27 07:59:00+00:00,1613.5999755859375,1614.9000244140625,1613.5999755859375,1614.800048828125,12138
2025-06-27 08:01:00+00:00,1612.5,1614.0999755859375,1612.0999755859375,1613.5999755859375,17025
2025-06-27 08:03:00+00:00,1611.9000244140625,1612.5999755859375,1611.5999755859375,1612.5,16004
2025-06-27 08:05:00+00:00,1612.300048828125,1612.4000244140625,1611.5,1611.5999755859375,10746
2025-06-27 08:07:00+00:00,1611.0999755859375,1612.300048828125,1611.0999755859375,1612.0,18051
2025-06-27 08:09:00+00:00,1610.800048828125,1611.5,1610.0999755859375,1611.0999755859375,33101
2025-06-27 08:11:00+00:00,1610.0999755859375,1610.800048828125,1609.5,1610.800048828125,41253
2025-06-27 08:13:00+00:00,1610.9000244140625,1610.9000244140625,1610.0,1610.0999755859375,17449
2025-06-27 08:15:00+00:00,1611.4000244140625,1611.4000244140625,1610.699951171875,1610.9000244140625,13218
2025-06-27 08:17:00+00:00,1610.699951171875,1611.800048828125,1610.699951171875,1611.0,17568
2025-06-27 08:19:00+00:00,1610.699951171875,1611.5999755859375,1610.4000244140625,1610.5999755859375,17639
2025-06-27 08:21:00+00:00,1611.0,1611.300048828125,1610.300048828125,1610.699951171875,19690
2025-06-27 08:23:00+00:00,1609.9000244140625,1611.0,1609.5,1610.699951171875,19358
2025-06-27 08:25:00+00:00,1609.4000244140625,1610.300048828125,1609.4000244140625,1610.300048828125,17437
2025-06-27 08:27:00+00:00,1610.4000244140625,1611.0999755859375,1609.4000244140625,1609.5999755859375,20922
2025-06-27 08:29:00+00:00,1610.5999755859375,1611.0,1610.300048828125,1610.4000244140625,14646
2025-06-27 08:31:00+00:00,1611.0,1611.0,1610.0,1610.5,19187
2025-06-27 08:33:00+00:00,1610.4000244140625,1611.0,1610.300048828125,1611.0,20041
2025-06-27 08:35:00+00:00,1610.0999755859375,1611.0999755859375,1610.0,1610.199951171875,21320
2025-06-27 08:37:00+00:00,1611.4000244140625,1611.5,1610.0999755859375,1610.0999755859375,18343
2025-06-27 08:39:00+00:00,1611.0,1611.9000244140625,1611.0,1611.4000244140625,15445
2025-06-27 08:41:00+00:00,1611.300048828125,1611.300048828125,1610.5,1611.0,16425
2025-06-27 08:43:00+00:00,1610.4000244140625,1611.4000244140625,1610.4000244140625,1611.300048828125,17797
2025-06-27 08:45:00+00:00,1610.800048828125,1611.4000244140625,1610.0999755859375,1610.4000244140625,18686
2025-06-27 08:47:00+00:00,1610.5,1611.0999755859375,1610.5,1610.800048828125,18697
2025-06-27 08:49:00+00:00,1609.5,1611.0999755859375,1609.4000244140625,1610.4000244140625,28114
2025-06-27 08:51:00+00:00,1608.0,1609.699951171875,1608.0,1609.4000244140625,45364
2025-06-27 08:53:00+00:00,1608.699951171875,1609.0,1607.9000244140625,1608.0999755859375,30654
2025-06-27 08:55:00+00:00,1608.699951171875,1609.5,1607.9000244140625,1608.9000244140625,26764
2025-06-27 08:57:00+00:00,1608.5999755859375,1609.5,1608.5999755859375,1609.199951171875,26404
2025-06-27 08:59:00+00:00,1607.800048828125,1608.699951171875,1607.199951171875,1608.699951171875,34224
2025-06-27 09:01:00+00:00,1606.5,1607.800048828125,1606.0,1607.800048828125,47672
2025-06-27 09:03:00+00:00,1605.800048828125,1606.5,1605.5999755859375,1606.5,42987
2025-06-27 09:05:00+00:00,1605.300048828125,1605.9000244140625,1605.0,1605.800048828125,46278
2025-06-27 09:07:00+00:00,1605.199951171875,1606.0999755859375,1604.9000244140625,1605.300048828125,43844
2025-06-27 09:09:00+00:00,1605.0999755859375,1605.9000244140625,1605.0,1605.0999755859375,41651
2025-06-27 09:11:00+00:00,1605.0,1605.5999755859375,1604.199951171875,1605.0,42467
2025-06-27 09:13:00+00:00,1605.300048828125,1605.4000244140625,1604.300048828125,1604.800048828125,45031
2025-06-27 09:15:00+00:00,1607.300048828125,1610.199951171875,1605.0999755859375,1605.0999755859375,87503
2025-06-27 09:17:00+00:00,1605.699951171875,1608.0999755859375,1605.5999755859375,1607.0999755859375,62232
2025-06-27 09:19:00+00:00,1605.0,1606.5,1604.5999755859375,1605.800048828125,50608
2025-06-27 09:21:00+00:00,1605.0,1605.4000244140625,1604.0999755859375,1604.9000244140625,58083
2025-06-27 09:23:00+00:00,1604.0999755859375,1604.9000244140625,1603.800048828125,1604.9000244140625,91999
2025-06-27 09:25:00+00:00,1603.9000244140625,1604.5,1603.9000244140625,1604.199951171875,62389
2025-06-27 09:27:00+00:00,1604.5999755859375,1604.9000244140625,1603.5999755859375,1603.9000244140625,79668
2025-06-27 09:29:00+00:00,1603.5,1605.9000244140625,1602.5,1604.5999755859375,203028
2025-06-27 09:31:00+00:00,1605.199951171875,1605.199951171875,1602.800048828125,1603.9000244140625,344611
2025-06-27 09:33:00+00:00,1606.199951171875,1607.699951171875,1604.699951171875,1605.199951171875,344998
2025-06-27 09:35:00+00:00,1606.5999755859375,1607.0,1605.0999755859375,1606.4000244140625,365753
2025-06-27 09:37:00+00:00,1606.300048828125,1607.0,1605.199951171875,1606.5,308584
2025-06-27 09:39:00+00:00,1607.9000244140625,1608.5999755859375,1606.0,1606.300048828125,335458
2025-06-27 09:41:00+00:00,1607.800048828125,1608.800048828125,1606.800048828125,1607.699951171875,340808
2025-06-27 09:43:00+00:00,1609.5,1609.9000244140625,1607.5999755859375,1607.5999755859375,346137
2025-06-27 09:45:00+00:00,1610.0999755859375,1611.300048828125,1609.4000244140625,1609.699951171875,372658
2025-06-27 09:47:00+00:00,1610.9000244140625,1611.300048828125,1609.4000244140625,1610.0999755859375,332613
2025-06-27 09:49:00+00:00,1610.0,1611.0,1609.9000244140625,1610.5999755859375,350356
2025-06-27 09:51:00+00:00,1610.199951171875,1610.5999755859375,1609.300048828125,1610.199951171875,323719
2025-06-27 09:53:00+00:00,1610.0999755859375,1610.4000244140625,1609.0,1610.199951171875,308166
2025-06-27 09:55:00+00:00,1610.199951171875,1611.0,1608.800048828125,1609.5,289357
2025-06-27 09:57:00+00:00,1611.0,1611.0,1608.800048828125,1610.800048828125,203345
2025-06-27 09:59:00+00:00,1611.0,1611.0,1608.0,1608.0,30830
2025-06-30 03:45:00+00:00,1611.0,1615.0,1609.199951171875,1614.699951171875,60534
2025-06-30 03:47:00+00:00,1605.4000244140625,1610.800048828125,1604.0,1610.800048828125,86884
2025-06-30 03:49:00+00:00,1607.5,1608.5999755859375,1605.300048828125,1605.4000244140625,32758
2025-06-30 03:51:00+00:00,1606.5,1607.5,1606.0,1607.5,56414
2025-06-30 03:53:00+00:00,1607.0,1608.800048828125,1607.0,1607.5999755859375,51825
2025-06-30 03:55:00+00:00,1606.0,1607.4000244140625,1606.0,1607.0999755859375,33493
2025-06-30 03:57:00+00:00,1605.0,1606.5,1605.0,1606.0999755859375,32458
2025-06-30 03:59:00+00:00,1602.699951171875,1604.9000244140625,1602.699951171875,1604.699951171875,30124
2025-06-30 04:01:00+00:00,1602.0,1602.199951171875,1600.4000244140625,1602.0999755859375,46740
2025-06-30 04:03:00+00:00,1600.5,1602.0,1599.0999755859375,1602.0,57294
2025-06-30 04:05:00+00:00,1600.800048828125,1602.300048828125,1600.199951171875,1600.199951171875,20942
2025-06-30 04:07:00+00:00,1599.800048828125,1601.0999755859375,1599.5,1601.0,26884
2025-06-30 04:09:00+00:00,1598.199951171875,1600.4000244140625,1598.0,1599.9000244140625,47454
2025-06-30 04:11:00+00:00,1597.300048828125,1599.300048828125,1597.300048828125,1598.0,40613
2025-06-30 04:13:00+00:00,1598.0,1598.199951171875,1597.0,1597.5999755859375,19456
2025-06-30 04:15:00+00:00,1597.0999755859375,1598.300048828125,1596.0999755859375,1598.300048828125,29346
2025-06-30 04:17:00+00:00,1596.4000244140625,1597.5999755859375,1596.300048828125,1597.0999755859375,15376
2025-06-30 04:19:00+00:00,1596.5999755859375,1596.800048828125,1596.0,1596.4000244140625,22532
2025-06-30 04:21:00+00:00,1596.0999755859375,1596.800048828125,1596.0999755859375,1596.800048828125,20443
2025-06-30 04:23:00+00:00,1594.9000244140625,1596.199951171875,1594.0999755859375,1596.0,54522
2025-06-30 04:25:00+00:00,1596.699951171875,1596.699951171875,1594.300048828125,1594.300048828125,24322
2025-06-30 04:27:00+00:00,1596.300048828125,1597.0999755859375,1596.0,1596.5999755859375,33992
2025-06-30 04:29:00+00:00,1596.199951171875,1596.4000244140625,1595.5,1596.300048828125,45061
2025-06-30 04:31:00+00:00,1596.699951171875,1596.9000244140625,1596.199951171875,1596.300048828125,9442
2025-06-30 04:33:00+00:00,1598.5,1598.5999755859375,1596.699951171875,1596.800048828125,15086
2025-06-30 04:35:00+00:00,1598.5999755859375,1599.199951171875,1598.199951171875,1598.5,16407
2025-06-30 04:37:00+00:00,1598.0999755859375,1599.0,1597.9000244140625,1598.5999755859375,12043
2025-06-30 04:39:00+00:00,1599.800048828125,1599.9000244140625,1597.5999755859375,1598.0999755859375,27538
2025-06-30 04:41:00+00:00,1600.4000244140625,1600.699951171875,1599.800048828125,1599.9000244140625,19143
2025-06-30 04:43:00+00:00,1600.5,1600.5,1599.0,1600.0,58001
2025-06-30 04:45:00+00:00,1602.4000244140625,1602.800048828125,1600.0,1600.4000244140625,29675
2025-06-30 04:47:00+00:00,1603.5,1603.699951171875,1602.0,1602.300048828125,43739
2025-06-30 04:49:00+00:00,1602.5,1604.300048828125,1602.300048828125,1603.800048828125,31550
2025-06-30 04:51:00+00:00,1602.0999755859375,1602.699951171875,1601.5999755859375,1602.5,21322
2025-06-30 04:53:00+00:00,1601.300048828125,1602.699951171875,1600.5999755859375,1602.699951171875,16768
2025-06-30 04:55:00+00:00,1601.699951171875,1602.0999755859375,1600.9000244140625,1601.300048828125,11000
2025-06-30 04:57:00+00:00,1600.9000244140625,1602.0,1600.9000244140625,1601.800048828125,7674
2025-06-30 04:59:00+00:00,1600.199951171875,1600.699951171875,1600.199951171875,1600.699951171875,10955
2025-06-30 05:01:00+00:00,1600.199951171875,1600.4000244140625,1600.0,1600.199951171875,12676
2025-06-30 05:03:00+00:00,1600.9000244140625,1600.9000244140625,1600.199951171875,1600.5,8907
2025-06-30 05:05:00+00:00,1601.800048828125,1602.0,1601.199951171875,1601.300048828125,22370
2025-06-30 05:07:00+00:00,1601.800048828125,1602.4000244140625,1601.0,1601.800048828125,20100
2025-06-30 05:09:00+00:00,1601.0,1602.5,1600.5,1601.5,14335
2025-06-30 05:11:00+00:00,1601.300048828125,1601.300048828125,1600.800048828125,1601.0999755859375,15311
2025-06-30 05:13:00+00:00,1601.0,1601.4000244140625,1600.300048828125,1601.0,10607
2025-06-30 05:15:00+00:00,1602.199951171875,1602.4000244140625,1601.0,1601.4000244140625,12813
2025-06-30 05:17:00+00:00,1601.0999755859375,1602.300048828125,1601.0999755859375,1602.199951171875,8855
2025-06-30 05:19:00+00:00,1601.199951171875,1602.0,1601.0,1601.199951171875,9535
2025-06-30 05:21:00+00:00,1601.300048828125,1601.9000244140625,1600.9000244140625,1601.4000244140625,8836
2025-06-30 05:23:00+00:00,1602.4000244140625,1602.4000244140625,1601.199951171875,1601.9000244140625,8231
2025-06-30 05:25:00+00:00,1603.0999755859375,1603.9000244140625,1602.300048828125,1602.4000244140625,12960
2025-06-30 05:27:00+00:00,1603.199951171875,1603.800048828125,1603.0,1603.199951171875,10302
2025-06-30 05:29:00+00:00,1603.0999755859375,1603.199951171875,1602.199951171875,1603.0,12761
2025-06-30 05:31:00+00:00,1603.800048828125,1604.199951171875,1602.5999755859375,1603.199951171875,49416
2025-06-30 05:33:00+00:00,1603.5,1604.0,1602.199951171875,1604.0,24996
2025-06-30 05:35:00+00:00,1602.9000244140625,1604.0,1602.5999755859375,1603.5,26979
2025-06-30 05:37:00+00:00,1603.0,1603.199951171875,1602.0,1602.5,13197
2025-06-30 05:39:00+00:00,1603.4000244140625,1603.699951171875,1603.0,1603.0,10247
2025-06-30 05:41:00+00:00,1603.5999755859375,1603.5999755859375,1603.5,1603.5,15024
2025-06-30 05:43:00+00:00,1602.4000244140625,1604.0,1602.199951171875,1603.699951171875,31218
2025-06-30 05:45:00+00:00,1603.199951171875,1603.9000244140625,1602.4000244140625,1602.800048828125,41939
2025-06-30 05:47:00+00:00,1602.4000244140625,1603.5999755859375,1602.4000244140625,1603.300048828125,10911
2025-06-30 05:49:00+00:00,1601.4000244140625,1602.5,1601.300048828125,1602.300048828125,10975
2025-06-30 05:51:00+00:00,1601.699951171875,1601.800048828125,1601.4000244140625,1601.4000244140625,8707
2025-06-30 05:53:00+00:00,1602.0999755859375,1602.5,1601.5999755859375,1601.5999755859375,25961
2025-06-30 05:55:00+00:00,1601.9000244140625,1603.0,1601.9000244140625,1602.199951171875,26193
2025-06-30 05:57:00+00:00,1601.300048828125,1602.0,1601.300048828125,1602.0,9199
2025-06-30 05:59:00+00:00,1601.5999755859375,1602.0,1601.199951171875,1601.4000244140625,7218
2025-06-30 06:01:00+00:00,1602.0,1602.0,1601.300048828125,1601.9000244140625,8078
2025-06-30 06:03:00+00:00,1601.9000244140625,1602.0,1601.5999755859375,1601.5999755859375,9470
2025-06-30 06:05:00+00:00,1602.5,1602.9000244140625,1601.5,1601.699951171875,31777
2025-06-30 06:07:00+00:00,1602.0,1603.0,1602.0,1602.5,14989
2025-06-30 06:09:00+00:00,1602.199951171875,1602.699951171875,1602.0,1602.0999755859375,10286
2025-06-30 06:11:00+00:00,1603.0,1603.300048828125,1602.0999755859375,1602.5,14766
2025-06-30 06:13:00+00:00,1604.300048828125,1604.9000244140625,1603.0,1603.0999755859375,338225
2025-06-30 06:15:00+00:00,1604.4000244140625,1605.0,1603.699951171875,1604.300048828125,25236
2025-06-30 06:17:00+00:00,1604.699951171875,1605.300048828125,1604.300048828125,1604.4000244140625,22581
2025-06-30 06:19:00+00:00,1605.0,1605.0,1604.5999755859375,1604.699951171875,21715
2025-06-30 06:21:00+00:00,1605.0999755859375,1605.4000244140625,1604.9000244140625,1605.0999755859375,29171
2025-06-30 06:23:00+00:00,1604.9000244140625,1605.300048828125,1604.9000244140625,1605.0,41193
2025-06-30 06:25:00+00:00,1604.9000244140625,1605.4000244140625,1604.699951171875,1604.9000244140625,43038
2025-06-30 06:27:00+00:00,1603.4000244140625,1605.199951171875,1603.0,1605.0,28651
2025-06-30 06:29:00+00:00,1603.300048828125,1604.4000244140625,1603.300048828125,1603.5,14184
2025-06-30 06:31:00+00:00,1603.699951171875,1604.0,1603.0,1603.199951171875,17148
2025-06-30 06:33:00+00:00,1603.300048828125,1604.5999755859375,1603.300048828125,1603.800048828125,19064
2025-06-30 06:35:00+00:00,1603.300048828125,1603.5999755859375,1603.0999755859375,1603.4000244140625,14803
2025-06-30 06:37:00+00:00,1603.0,1603.800048828125,1603.0,1603.300048828125,13499
2025-06-30 06:39:00+00:00,1602.0,1603.0999755859375,1602.0,1603.0999755859375,16100
2025-06-30 06:41:00+00:00,1603.0999755859375,1603.199951171875,1602.0,1602.0999755859375,17301
2025-06-30 06:43:00+00:00,1604.699951171875,1604.699951171875,1603.0,1603.0999755859375,22355
2025-06-30 06:45:00+00:00,1605.9000244140625,1606.0999755859375,1604.5999755859375,1604.699951171875,26201
2025-06-30 06:47:00+00:00,1606.0,1606.800048828125,1605.5,1605.5999755859375,16190
2025-06-30 06:49:00+00:00,1607.0,1607.300048828125,1605.5,1606.300048828125,31426
2025-06-30 06:51:00+00:00,1608.0,1608.0,1606.699951171875,1607.0,25696
2025-06-30 06:53:00+00:00,1608.199951171875,1608.199951171875,1607.0999755859375,1607.9000244140625,26009
2025-06-30 06:55:00+00:00,1607.9000244140625,1608.699951171875,1607.300048828125,1608.199951171875,44970
2025-06-30 06:57:00+00:00,1606.4000244140625,1607.699951171875,1606.300048828125,1607.4000244140625,19859
2025-06-30 06:59:00+00:00,1606.5,1607.199951171875,1606.199951171875,1606.4000244140625,28065
2025-06-30 07:01:00+00:00,1606.800048828125,1607.0,1606.0,1606.0,27828
2025-06-30 07:03:00+00:00,1607.0,1607.0,1606.800048828125,1606.800048828125,8709
2025-06-30 07:05:00+00:00,1608.199951171875,1608.5,1606.5,1606.9000244140625,26982
2025-06-30 07:07:00+00:00,1607.800048828125,1608.199951171875,1607.5,1608.199951171875,12575
2025-06-30 07:09:00+00:00,1608.0,1608.5999755859375,1607.5999755859375,1607.800048828125,15821
2025-06-30 07:11:00+00:00,1607.800048828125,1608.4000244140625,1607.5999755859375,1608.199951171875,9065
2025-06-30 07:13:00+00:00,1607.800048828125,1607.9000244140625,1607.5,1607.800048828125,13703
2025-06-30 07:15:00+00:00,1607.800048828125,1607.800048828125,1607.0999755859375,1607.800048828125,42909
2025-06-30 07:17:00+00:00,1608.0999755859375,1608.5,1607.5,1607.9000244140625,11550
2025-06-30 07:19:00+00:00,1608.199951171875,1608.5,1607.9000244140625,1608.300048828125,13115
2025-06-30 07:21:00+00:00,1608.199951171875,1609.0,1608.199951171875,1608.199951171875,19561
2025-06-30 07:23:00+00:00,1608.0999755859375,1608.4000244140625,1608.0,1608.199951171875,10076
2025-06-30 07:25:00+00:00,1607.699951171875,1608.199951171875,1607.199951171875,1608.0,57640
2025-06-30 07:27:00+00:00,1606.9000244140625,1607.699951171875,1606.0,1607.5999755859375,14054
2025-06-30 07:29:00+00:00,1605.0,1607.4000244140625,1604.5,1607.0999755859375,42831
